id,customer_id,order_date,amount,status
15382,256,2025-03-07,55.32,delivered
15383,614,2025-04-15,453.6,delivered
15384,1914,2025-10-31,385.53,refunded
15385,1270,2026-07-27,223.28,cancelled
15386,1732,2025-07-02,40.93,delivered
15387,522,2026-08-05,362.67,refunded
15388,111,2025-06-27,302.29,cancelled
15389,1873,2025-12-14,433.0,pending
15390,436,2026-06-24,413.87,pending
15391,124,2025-05-17,405.58,pending
15392,883,2026-03-27,295.93,refunded
15393,621,2025-02-27,458.11,refunded
15394,1606,2026-03-04,458.98,cancelled
15395,1149,2025-07-30,246.38,refunded
15396,1340,2025-04-10,456.42,refunded
15397,801,2026-03-03,431.96,pending
15398,1074,2025-09-09,150.87,pending
15399,1312,2025-07-26,167.62,pending
15400,1455,2025-01-04,83.37,delivered
15401,1138,2025-05-26,238.63,pending
15402,1669,2025-03-07,337.44,refunded
15403,1539,2025-08-25,60.69,pending
15404,236,2025-06-10,196.15,shipped
15405,390,2025-04-17,480.12,shipped
15406,404,2026-09-06,360.8,delivered
15407,104,2026-01-22,111.31,cancelled
15408,1719,2025-12-27,252.85,delivered
15409,1821,2026-03-04,245.38,cancelled
15410,970,2026-08-22,384.66,refunded
15411,849,2026-02-26,9.6,shipped
15412,1594,2024-12-16,197.5,shipped
15413,156,2026-04-29,327.89,cancelled
15414,1642,2026-01-28,473.14,shipped
15415,1613,2025-01-05,452.7,pending
15416,609,2026-02-16,69.35,pending
15417,781,2025-07-20,446.5,cancelled
15418,351,2025-11-25,372.79,refunded
15419,1602,2025-11-20,178.24,delivered
15420,673,2025-09-07,208.67,shipped
15421,606,2026-05-10,97.82,shipped
15422,916,2025-08-30,274.76,shipped
15423,530,2026-06-20,133.81,shipped
15424,410,2026-06-23,104.51,shipped
15425,1933,2025-03-30,399.65,refunded
15426,105,2026-04-18,15.12,refunded
15427,60,2025-11-10,110.71,cancelled
15428,1656,2026-01-03,350.84,pending
15429,1287,2026-01-12,163.59,shipped
15430,1942,2025-02-15,448.89,shipped
15431,126,2026-01-17,385.85,shipped
15432,1305,2025-02-26,298.78,delivered
15433,1352,2025-02-28,58.0,shipped
15434,1624,2026-05-19,388.95,delivered
15435,1473,2026-06-16,183.88,delivered
15436,115,2024-12-03,480.43,shipped
15437,116,2026-01-23,253.84,shipped
15438,1543,2024-10-23,94.17,refunded
15439,8,2024-10-25,230.56,shipped
15440,983,2026-01-10,413.55,delivered
15441,765,2025-06-12,393.36,delivered
15442,1498,2026-06-01,484.5,shipped
15443,354,2026-07-02,11.97,shipped
15444,819,2025-11-29,486.75,delivered
15445,971,2026-02-21,130.66,pending
15446,1898,2025-12-27,316.74,refunded
15447,214,2026-02-24,445.9,shipped
15448,1299,2024-10-01,272.6,shipped
15449,146,2025-03-02,355.51,delivered
15450,1442,2024-09-21,376.13,cancelled
15451,1910,2025-07-17,268.79,shipped
15452,906,2025-11-07,355.3,pending
15453,1968,2026-08-19,52.86,delivered
15454,1927,2025-05-13,21.59,refunded
15455,1922,2026-04-01,54.91,shipped
15456,1391,2024-10-21,172.65,delivered
15457,42,2026-01-19,64.87,cancelled
15458,873,2026-07-28,299.21,pending
15459,1424,2026-06-10,322.95,pending
15460,949,2025-01-09,390.58,refunded
15461,1888,2024-09-17,324.93,pending
15462,1674,2025-12-30,417.46,shipped
15463,700,2026-06-12,294.36,cancelled
15464,405,2024-10-12,276.73,cancelled
15465,625,2025-07-31,198.23,delivered
15466,1737,2025-01-31,146.14,shipped
15467,542,2025-12-13,293.77,shipped
15468,1945,2025-05-19,154.75,delivered
15469,1169,2025-06-13,95.71,refunded
15470,1632,2025-01-07,225.92,cancelled
15471,277,2024-12-20,364.95,shipped
15472,623,2024-10-08,412.7,cancelled
15473,1207,2026-01-09,189.58,shipped
15474,871,2026-07-06,413.81,cancelled
15475,642,2025-12-01,171.28,shipped
15476,554,2026-03-19,200.49,refunded
15477,1207,2026-04-20,257.48,pending
15478,1779,2025-02-20,47.58,shipped
15479,833,2026-03-29,294.9,cancelled
15480,691,2025-03-21,327.25,delivered
15481,882,2026-03-26,443.65,cancelled
15482,1538,2025-04-22,73.78,pending
15483,286,2025-11-14,397.25,pending
15484,598,2025-02-07,46.86,shipped
15485,68,2026-06-19,52.18,pending
15486,1622,2026-06-26,191.5,pending
15487,239,2025-08-27,404.73,shipped
15488,283,2025-05-11,402.94,cancelled
15489,848,2026-01-04,143.9,refunded
15490,980,2026-08-31,408.33,shipped
15491,1236,2025-04-04,419.7,refunded
15492,1719,2024-10-09,148.81,pending
15493,805,2025-09-30,172.69,pending
15494,1810,2026-01-12,201.88,refunded
15495,1782,2025-10-31,495.34,shipped
15496,1867,2025-04-22,305.46,refunded
15497,1751,2025-09-03,186.66,shipped
15498,1382,2026-05-21,81.38,cancelled
15499,142,2024-11-22,144.55,shipped
15500,1293,2026-05-10,233.6,shipped
15501,1702,2026-08-03,284.86,pending
15502,938,2026-01-02,418.38,refunded
15503,1634,2025-02-06,194.24,refunded
15504,161,2024-09-26,225.5,pending
15505,364,2025-10-25,58.48,delivered
15506,251,2025-02-24,450.88,pending
15507,1163,2026-02-06,420.5,shipped
15508,1774,2026-07-01,403.4,refunded
15509,1968,2026-05-05,395.58,refunded
15510,313,2026-05-16,78.79,delivered
15511,1259,2024-11-18,222.1,shipped
15512,1712,2026-06-22,309.7,refunded
15513,1364,2025-10-17,441.3,delivered
15514,1317,2025-01-14,178.17,delivered
15515,1481,2026-06-17,454.37,pending
15516,1254,2025-01-27,458.98,refunded
15517,168,2025-05-03,411.34,cancelled
15518,174,2025-12-08,309.68,cancelled
15519,1079,2025-08-15,466.42,refunded
15520,272,2026-08-01,233.24,delivered
15521,1408,2025-07-13,109.22,cancelled
15522,230,2024-10-09,98.6,pending
15523,412,2024-12-13,458.39,delivered
15524,1536,2025-01-09,395.9,pending
15525,117,2026-03-09,61.86,pending
15526,91,2026-05-02,391.1,pending
15527,1790,2025-06-09,325.56,pending
15528,1645,2026-08-19,387.72,refunded
15529,1369,2025-06-21,482.84,pending
15530,1572,2025-08-31,372.77,shipped
15531,1857,2026-09-08,283.66,shipped
15532,283,2024-12-20,301.67,shipped
15533,1554,2025-09-07,220.9,shipped
15534,348,2024-10-03,32.57,shipped
15535,150,2026-07-24,255.8,cancelled
15536,663,2026-02-12,208.23,refunded
15537,442,2025-08-02,448.48,cancelled
15538,739,2026-07-21,200.51,shipped
15539,1437,2025-08-13,125.94,cancelled
15540,410,2026-04-09,451.42,delivered
15541,1861,2025-08-21,395.94,delivered
15542,63,2024-11-03,311.8,delivered
15543,1277,2026-02-16,55.1,refunded
15544,1406,2025-05-20,387.95,refunded
15545,1589,2025-09-27,475.14,delivered
15546,1711,2026-07-29,194.24,delivered
15547,1914,2024-11-10,126.41,refunded
15548,336,2026-06-16,35.58,cancelled
15549,849,2025-09-06,271.88,refunded
15550,1279,2026-06-28,455.52,refunded
15551,526,2024-12-22,455.63,delivered
15552,1533,2026-07-18,408.37,cancelled
15553,1590,2025-06-29,70.25,delivered
15554,546,2025-11-26,416.23,shipped
15555,943,2025-10-18,203.1,refunded
15556,1431,2025-09-02,184.61,pending
15557,1075,2026-06-30,36.74,pending
15558,426,2025-04-25,106.38,shipped
15559,1198,2025-07-18,163.27,pending
15560,315,2024-12-10,332.69,delivered
15561,231,2025-10-05,49.94,cancelled
15562,542,2026-03-29,29.1,pending
15563,1239,2026-08-13,306.68,cancelled
15564,1377,2026-01-20,199.76,cancelled
15565,325,2025-10-13,7.78,refunded
15566,755,2025-08-11,275.87,pending
15567,1593,2026-03-07,15.12,pending
15568,487,2026-09-07,132.7,delivered
15569,1079,2025-03-23,214.75,cancelled
15570,1669,2026-08-04,368.24,refunded
15571,988,2024-12-15,485.51,delivered
15572,994,2025-12-12,374.78,pending
15573,1276,2025-09-10,77.89,shipped
15574,502,2026-06-18,23.21,refunded
15575,246,2025-02-04,324.28,pending
15576,383,2026-04-21,116.74,shipped
15577,1452,2026-05-03,40.38,refunded
15578,878,2025-08-20,472.27,pending
15579,85,2025-07-06,11.74,cancelled
15580,320,2024-11-19,303.83,delivered
15581,1550,2025-10-15,169.66,cancelled
15582,1624,2026-09-14,356.75,pending
15583,1337,2026-08-21,169.48,shipped
15584,1174,2026-03-26,430.25,refunded
15585,1344,2025-07-12,59.5,pending
15586,526,2026-05-15,277.8,cancelled
15587,1184,2026-03-20,87.78,pending
15588,878,2025-05-14,485.89,refunded
15589,366,2025-10-16,62.12,shipped
15590,723,2026-08-18,67.8,cancelled
15591,216,2025-02-04,430.98,delivered
15592,1003,2024-09-27,170.97,refunded
15593,1842,2026-08-18,361.7,shipped
15594,1409,2026-04-09,90.78,refunded
15595,526,2025-08-13,104.43,pending
15596,216,2025-07-10,305.28,refunded
15597,1381,2026-06-01,108.82,cancelled
15598,208,2025-05-09,28.58,shipped
15599,896,2026-09-05,464.82,cancelled
15600,144,2025-07-13,348.4,cancelled
15601,314,2025-06-18,226.95,delivered
15602,983,2026-07-20,448.13,cancelled
15603,756,2025-08-18,149.47,refunded
15604,45,2024-12-31,333.16,delivered
15605,95,2026-03-02,329.17,pending
15606,66,2024-11-15,308.98,shipped
15607,391,2026-02-27,29.19,cancelled
15608,1954,2025-06-28,350.13,refunded
15609,1795,2026-05-09,192.62,shipped
15610,800,2025-05-22,488.84,pending
15611,1413,2025-02-14,181.87,shipped
15612,1507,2025-03-27,295.38,shipped
15613,1609,2026-07-20,223.82,refunded
15614,1341,2025-03-19,15.4,cancelled
15615,1566,2026-02-13,397.44,refunded
15616,779,2024-11-10,429.64,delivered
15617,1573,2025-03-03,291.83,pending
15618,630,2026-07-19,321.8,refunded
15619,1631,2025-10-07,78.37,shipped
15620,1884,2025-07-31,382.9,cancelled
15621,728,2026-02-01,349.71,pending
15622,90,2026-06-05,216.2,shipped
15623,1000,2025-09-12,358.19,pending
15624,22,2025-01-14,29.82,cancelled
15625,624,2025-03-13,69.11,pending
15626,701,2025-07-29,365.4,pending
15627,1595,2025-08-05,209.34,delivered
15628,558,2025-04-16,53.9,shipped
15629,1988,2026-03-26,177.9,cancelled
15630,440,2026-04-10,457.96,refunded
15631,1322,2025-04-06,335.62,delivered
15632,61,2026-01-09,414.18,cancelled
15633,1116,2025-02-26,58.15,cancelled
15634,1177,2025-05-23,132.46,refunded
15635,1501,2026-02-16,293.21,shipped
15636,113,2025-11-13,120.2,delivered
15637,128,2026-03-08,236.21,pending
15638,273,2024-11-29,472.57,refunded
15639,1534,2026-08-23,423.41,delivered
15640,1323,2025-01-20,5.22,pending
15641,1207,2026-06-28,429.38,delivered
15642,701,2025-08-13,362.54,shipped
15643,1793,2025-12-11,448.2,delivered
15644,1563,2025-03-11,120.14,cancelled
15645,1141,2024-12-30,239.56,refunded
15646,755,2025-01-14,235.42,shipped
15647,275,2026-03-12,205.82,pending
15648,1692,2025-02-05,435.15,refunded
15649,337,2026-02-12,60.24,shipped
15650,1160,2025-08-13,137.43,pending
15651,333,2024-12-11,153.46,shipped
15652,219,2024-11-20,295.6,delivered
15653,1257,2025-08-25,331.55,cancelled
15654,1955,2025-04-10,318.13,shipped
15655,380,2026-04-30,41.36,delivered
15656,691,2024-10-26,92.4,delivered
15657,1828,2026-09-03,274.29,delivered
15658,1835,2025-05-28,80.72,pending
15659,1336,2025-12-14,169.69,cancelled
15660,96,2025-12-02,93.55,shipped
15661,775,2026-04-07,99.56,delivered
15662,363,2024-12-26,292.4,shipped
15663,1181,2025-07-16,464.43,pending
15664,319,2026-09-15,300.67,shipped
15665,1395,2026-07-08,427.43,delivered
15666,983,2026-05-25,327.67,cancelled
15667,1866,2026-04-29,236.52,delivered
15668,1952,2024-12-25,209.71,shipped
15669,1402,2025-10-19,137.25,shipped
15670,1951,2025-04-03,418.82,cancelled
15671,186,2026-07-18,164.28,delivered
15672,453,2025-09-24,126.47,pending
15673,835,2025-10-03,250.86,delivered
15674,605,2026-01-20,222.71,cancelled
15675,254,2025-08-09,315.0,refunded
15676,1376,2026-09-01,443.4,shipped
15677,1255,2026-08-17,283.0,cancelled
15678,188,2025-09-07,483.79,cancelled
15679,1444,2025-06-07,97.8,cancelled
15680,1311,2024-09-18,63.13,cancelled
15681,1606,2025-08-27,466.69,cancelled
15682,1531,2026-05-29,152.77,cancelled
15683,636,2026-03-03,383.41,refunded
15684,1357,2025-09-25,405.92,delivered
15685,1238,2024-12-28,349.39,cancelled
15686,764,2025-10-14,232.7,delivered
15687,60,2025-11-10,309.85,shipped
15688,812,2025-04-05,112.5,refunded
15689,1337,2024-10-12,371.47,refunded
15690,641,2026-04-06,453.97,shipped
15691,720,2024-10-31,215.15,shipped
15692,1679,2025-11-14,499.41,delivered
15693,58,2024-11-19,315.9,delivered
15694,742,2026-07-19,271.81,refunded
15695,1152,2025-03-09,103.61,pending
15696,350,2025-04-13,40.5,delivered
15697,346,2025-09-20,126.46,refunded
15698,848,2026-02-25,108.7,pending
15699,1871,2026-04-10,496.56,delivered
15700,242,2025-09-15,423.61,pending
15701,514,2026-05-30,251.58,refunded
15702,60,2025-12-10,11.23,pending
15703,154,2025-06-02,60.99,shipped
15704,1294,2025-09-27,246.6,delivered
15705,914,2026-08-16,300.9,shipped
15706,262,2024-10-01,13.16,delivered
15707,319,2025-07-24,405.99,shipped
15708,1887,2025-07-01,468.23,cancelled
15709,147,2026-07-15,269.35,cancelled
15710,894,2026-03-16,10.48,refunded
15711,1638,2026-01-09,259.13,shipped
15712,211,2025-10-20,439.4,shipped
15713,1106,2025-04-07,94.56,shipped
15714,250,2024-10-05,386.24,refunded
15715,1936,2024-11-23,174.15,refunded
15716,1593,2024-09-21,399.35,refunded
15717,1882,2026-06-21,424.55,shipped
15718,969,2025-09-01,346.21,cancelled
15719,1995,2024-10-20,328.22,pending
15720,1587,2026-05-08,19.84,delivered
15721,1125,2024-10-08,316.67,shipped
15722,797,2026-03-12,224.52,delivered
15723,852,2026-05-24,23.36,shipped
15724,1116,2025-06-04,108.68,refunded
15725,1503,2025-06-12,408.28,cancelled
15726,967,2026-07-01,483.9,cancelled
15727,798,2025-05-06,428.34,cancelled
15728,467,2025-09-28,191.22,pending
15729,1548,2026-05-24,330.8,refunded
15730,1313,2024-10-08,340.33,cancelled
15731,218,2025-09-26,122.3,shipped
15732,1452,2026-01-31,22.13,pending
15733,1599,2026-03-31,90.59,delivered
15734,1013,2024-10-11,165.37,pending
15735,1374,2025-11-29,274.41,cancelled
15736,938,2024-10-14,381.23,pending
15737,763,2025-03-20,205.93,delivered
15738,1758,2026-03-30,249.77,cancelled
15739,1853,2026-04-21,59.69,delivered
15740,981,2025-12-21,128.64,cancelled
15741,839,2026-08-02,188.6,shipped
15742,1564,2026-04-02,148.97,delivered
15743,179,2025-10-19,392.1,refunded
15744,699,2026-05-04,268.8,shipped
15745,544,2025-03-13,356.25,pending
15746,1680,2024-12-01,59.0,pending
15747,1231,2026-02-01,243.67,shipped
15748,1474,2025-11-13,141.95,pending
15749,1417,2026-07-16,410.97,refunded
15750,1238,2025-08-24,167.88,shipped
15751,1749,2024-10-24,138.67,shipped
15752,931,2026-02-04,50.43,delivered
15753,96,2026-03-25,307.81,cancelled
15754,1437,2025-09-18,18.15,pending
15755,839,2025-10-26,43.69,cancelled
15756,521,2024-10-12,204.94,delivered
15757,1165,2025-01-06,91.5,cancelled
15758,509,2026-04-13,342.8,delivered
15759,805,2026-09-03,24.16,shipped
15760,1200,2025-03-18,149.47,pending
15761,397,2025-12-21,489.76,refunded
15762,1660,2025-11-13,345.81,refunded
15763,1537,2025-04-29,457.61,pending
15764,1448,2025-08-25,366.63,shipped
15765,1638,2024-09-29,98.1,delivered
15766,828,2026-02-24,58.26,refunded
15767,1209,2025-03-21,424.95,cancelled
15768,829,2025-05-20,265.35,delivered
15769,944,2025-07-05,39.89,pending
15770,1339,2025-05-03,20.55,refunded
15771,247,2026-06-02,481.91,cancelled
15772,1208,2026-05-07,57.24,refunded
15773,1671,2025-08-04,129.86,delivered
15774,461,2025-05-10,250.9,pending
15775,1624,2026-06-15,466.2,shipped
15776,1534,2026-08-17,164.56,cancelled
15777,1409,2024-10-22,245.92,shipped
15778,1361,2025-11-07,413.2,shipped
15779,1610,2025-09-29,282.12,shipped
15780,1161,2026-08-16,115.57,shipped
15781,1157,2026-09-13,283.14,refunded
15782,1005,2025-06-30,90.19,pending
15783,1754,2024-10-22,480.95,pending
15784,1758,2026-05-23,147.33,pending
15785,1704,2025-11-24,114.2,cancelled
15786,1868,2026-04-14,296.87,delivered
15787,1117,2025-01-20,252.97,shipped
15788,1363,2024-11-14,427.64,delivered
15789,795,2025-03-10,208.22,cancelled
15790,1606,2025-08-29,135.99,shipped
15791,720,2025-04-24,400.49,shipped
15792,474,2024-10-23,69.6,shipped
15793,1865,2024-11-03,384.43,cancelled
15794,1165,2026-06-07,403.49,cancelled
15795,195,2026-02-17,491.5,refunded
15796,1831,2025-06-02,61.32,shipped
15797,1392,2025-06-29,217.82,pending
15798,1847,2025-05-03,101.95,refunded
15799,349,2026-02-24,111.28,pending
15800,33,2025-11-26,309.99,refunded
15801,1260,2025-02-13,212.14,delivered
15802,995,2025-04-30,119.94,delivered
15803,260,2025-10-23,53.82,pending
15804,1045,2025-04-29,209.88,shipped
15805,1199,2025-09-19,378.83,shipped
15806,29,2024-12-06,453.62,shipped
15807,366,2026-01-10,243.14,pending
15808,848,2025-04-12,276.66,cancelled
15809,1126,2026-01-24,277.29,shipped
15810,1323,2025-09-06,399.23,pending
15811,1655,2025-01-26,112.42,shipped
15812,1260,2026-08-05,217.4,delivered
15813,13,2025-01-20,244.68,cancelled
15814,1686,2026-05-25,353.97,cancelled
15815,86,2025-09-11,42.53,refunded
15816,1786,2025-09-30,328.9,shipped
15817,1652,2025-04-13,214.72,refunded
15818,562,2024-11-19,394.7,delivered
15819,754,2026-07-12,275.73,shipped
15820,1658,2024-11-26,350.83,cancelled
15821,702,2026-08-02,33.8,pending
15822,1731,2026-03-07,176.52,pending
15823,1774,2025-03-23,419.68,pending
15824,1359,2024-11-09,113.79,delivered
15825,416,2025-04-15,127.67,cancelled
15826,1886,2024-11-13,389.32,delivered
15827,496,2025-11-02,179.84,refunded
15828,435,2026-01-01,214.63,delivered
15829,479,2025-06-01,139.55,delivered
15830,653,2025-08-30,98.9,cancelled
15831,1481,2025-01-09,414.99,pending
15832,1769,2026-03-21,328.24,shipped
15833,1564,2026-07-04,347.61,refunded
15834,828,2024-09-21,10.39,pending
15835,662,2025-05-19,273.31,pending
15836,230,2026-01-18,443.12,cancelled
15837,608,2026-04-25,228.28,pending
15838,378,2024-11-01,81.68,shipped
15839,1342,2026-05-23,462.92,pending
15840,1982,2024-09-16,318.6,cancelled
15841,1635,2026-07-06,80.75,delivered
15842,1981,2024-12-09,478.81,delivered
15843,1396,2026-01-02,11.75,shipped
15844,1297,2026-08-23,39.66,refunded
15845,1922,2026-04-03,26.7,pending
15846,1194,2024-11-03,400.16,delivered
15847,1985,2025-02-02,415.13,shipped
15848,1753,2025-11-19,30.88,delivered
15849,949,2026-07-01,91.99,cancelled
15850,1488,2024-09-25,127.88,pending
15851,1611,2026-03-23,188.9,shipped
15852,1762,2025-01-19,347.3,delivered
15853,496,2026-05-30,117.33,cancelled
15854,689,2025-09-25,191.46,pending
15855,1560,2026-05-20,427.36,shipped
15856,1504,2025-07-30,162.13,pending
15857,1681,2024-10-10,231.85,delivered
15858,85,2025-10-31,404.6,pending
15859,606,2025-12-24,171.15,shipped
15860,1934,2025-06-25,367.54,delivered
15861,1219,2026-09-04,289.9,delivered
15862,623,2026-06-29,118.61,cancelled
15863,1736,2024-12-09,302.99,shipped
15864,745,2026-04-06,147.36,delivered
15865,322,2025-10-09,231.75,pending
15866,551,2025-10-02,42.84,shipped
15867,611,2026-04-11,495.12,delivered
15868,998,2026-02-28,56.78,shipped
15869,1210,2024-11-13,221.71,delivered
15870,1003,2026-02-09,203.8,cancelled
15871,213,2024-11-08,25.57,refunded
15872,1150,2025-06-02,462.73,shipped
15873,1569,2026-06-09,333.13,refunded
15874,121,2025-03-31,127.74,refunded
15875,893,2025-11-15,328.62,pending
15876,914,2025-07-31,105.32,shipped
15877,230,2026-06-22,193.18,shipped
15878,66,2025-02-09,477.47,shipped
15879,853,2026-02-06,100.35,refunded
15880,883,2025-12-02,213.3,delivered
15881,1852,2025-09-13,391.39,cancelled
15882,293,2025-03-05,405.86,pending
15883,812,2025-10-06,406.21,delivered
15884,1886,2026-04-02,303.56,delivered
15885,511,2025-02-18,75.71,delivered
15886,68,2025-11-17,118.77,delivered
15887,294,2026-04-14,191.3,shipped
15888,471,2025-01-31,171.52,delivered
15889,184,2025-10-15,456.15,cancelled
15890,1980,2025-01-06,7.76,shipped
15891,926,2024-10-15,266.81,cancelled
15892,1089,2025-11-25,27.99,pending
15893,1147,2026-04-14,86.77,shipped
15894,527,2026-04-10,301.73,refunded
15895,1463,2024-10-20,446.48,shipped
15896,1487,2026-04-24,297.53,cancelled
15897,927,2025-02-26,446.22,shipped
15898,1338,2026-07-29,98.81,delivered
15899,241,2024-12-15,217.99,refunded
15900,1385,2025-02-18,405.11,cancelled
15901,1641,2026-02-08,122.5,pending
15902,1000,2024-11-08,445.72,refunded
15903,1761,2026-02-23,434.5,cancelled
15904,660,2024-11-01,362.6,delivered
15905,698,2026-05-19,288.5,refunded
15906,1605,2025-12-04,158.1,cancelled
15907,581,2026-03-10,94.57,shipped
15908,50,2025-05-23,181.74,shipped
15909,236,2025-12-07,69.52,pending
15910,1297,2024-12-31,288.12,shipped
15911,1208,2025-11-18,339.59,refunded
15912,728,2025-10-22,474.0,pending
15913,1399,2024-11-09,236.71,pending
15914,1963,2026-05-06,109.77,delivered
15915,1943,2025-07-05,392.18,shipped
15916,1549,2026-05-23,282.12,shipped
15917,1980,2025-08-24,354.63,refunded
15918,545,2026-08-22,30.14,cancelled
15919,1572,2026-03-11,490.64,refunded
15920,1737,2025-09-04,78.87,cancelled
15921,635,2025-10-13,199.1,shipped
15922,796,2025-06-23,215.22,refunded
15923,906,2025-02-01,469.36,refunded
15924,956,2025-06-29,72.11,refunded
15925,1858,2026-08-17,272.16,pending
15926,171,2026-01-22,82.12,cancelled
15927,1723,2025-09-19,177.75,pending
15928,1365,2026-02-09,73.51,pending
15929,301,2025-05-06,85.34,refunded
15930,593,2024-09-27,304.96,refunded
15931,1759,2024-12-12,260.3,refunded
15932,1929,2026-03-28,385.5,delivered
15933,114,2025-06-18,399.69,shipped
15934,1913,2025-02-09,257.77,cancelled
15935,194,2026-08-17,358.28,delivered
15936,1008,2025-09-28,213.94,pending
15937,1419,2026-07-31,433.71,shipped
15938,330,2025-11-11,46.9,pending
15939,1464,2026-03-31,384.52,refunded
15940,866,2025-06-22,332.78,refunded
15941,1488,2025-12-01,18.72,delivered
15942,1766,2025-11-27,183.9,pending
15943,885,2025-09-23,31.38,pending
15944,705,2024-10-14,365.78,shipped
15945,1452,2025-01-10,255.57,shipped
15946,1095,2025-06-28,228.31,delivered
15947,723,2026-06-29,122.4,pending
15948,1682,2025-04-04,28.28,pending
15949,1463,2025-11-06,359.13,cancelled
15950,619,2026-02-26,144.33,shipped
15951,466,2026-05-19,172.7,delivered
15952,382,2025-04-23,230.94,pending
15953,1635,2026-04-10,466.35,delivered
15954,25,2025-04-04,254.25,cancelled
15955,142,2026-01-09,172.5,refunded
15956,1483,2026-07-08,48.12,pending
15957,1449,2025-03-18,332.37,refunded
15958,1670,2025-05-21,463.3,pending
15959,1046,2026-06-30,159.89,cancelled
15960,1626,2026-02-08,246.7,pending
15961,937,2025-09-18,55.29,delivered
15962,1285,2025-03-27,74.1,refunded
15963,1745,2026-04-01,426.16,cancelled
15964,596,2024-12-06,27.58,refunded
15965,673,2025-07-11,444.97,delivered
15966,1299,2025-12-23,223.72,pending
15967,1706,2026-01-31,28.13,shipped
15968,1783,2025-05-14,115.37,shipped
15969,294,2026-09-03,297.65,shipped
15970,1882,2025-06-22,353.76,cancelled
15971,199,2025-11-23,169.8,shipped
15972,681,2025-03-21,484.67,cancelled
15973,288,2025-09-21,103.55,shipped
15974,1955,2025-01-01,490.54,cancelled
15975,1181,2025-01-18,370.73,pending
15976,1967,2026-01-18,485.32,pending
15977,1862,2025-02-17,101.14,cancelled
15978,1202,2026-03-10,387.54,shipped
15979,498,2026-05-01,128.87,cancelled
15980,1296,2025-02-12,300.0,delivered
15981,3,2025-09-05,39.39,delivered
15982,1514,2024-11-23,17.37,cancelled
15983,611,2025-07-07,309.42,shipped
15984,525,2026-09-04,211.8,cancelled
15985,392,2026-02-26,48.98,cancelled
15986,41,2025-02-15,262.0,refunded
15987,1806,2024-09-16,116.5,delivered
15988,204,2024-11-16,463.26,shipped
15989,328,2025-08-17,141.33,refunded
15990,963,2025-12-27,25.15,delivered
15991,1958,2025-10-03,485.96,pending
15992,1533,2025-09-16,25.89,refunded
15993,903,2025-12-06,330.8,delivered
15994,1736,2025-03-12,477.63,shipped
15995,1980,2026-03-05,190.57,delivered
15996,27,2024-09-24,330.12,shipped
15997,320,2025-07-25,124.85,pending
15998,54,2026-03-20,313.99,shipped
15999,1209,2026-03-10,371.71,refunded
16000,88,2025-12-14,78.7,refunded
16001,1415,2026-06-05,71.4,pending
16002,1929,2025-06-04,17.69,delivered
16003,1979,2025-07-01,51.64,cancelled
16004,1673,2026-02-11,193.97,refunded
16005,1303,2026-05-23,198.23,cancelled
16006,149,2025-02-20,81.13,cancelled
16007,1627,2025-10-05,277.1,refunded
16008,168,2025-06-20,53.6,shipped
16009,1475,2024-09-28,86.58,pending
16010,1671,2025-03-06,498.96,cancelled
16011,263,2026-03-04,130.68,delivered
16012,589,2025-02-23,226.42,shipped
16013,1533,2024-10-27,59.0,shipped
16014,822,2026-06-20,14.28,shipped
16015,1694,2024-10-09,463.58,cancelled
16016,1474,2025-12-06,27.2,refunded
16017,954,2025-01-19,127.26,refunded
16018,1846,2025-06-15,248.68,refunded
16019,39,2026-03-06,138.26,pending
16020,358,2026-04-15,82.17,refunded
16021,1028,2024-12-05,288.16,cancelled
16022,1963,2025-04-11,69.44,refunded
16023,306,2025-07-26,148.35,refunded
16024,804,2025-02-02,328.65,cancelled
16025,964,2026-02-17,166.48,delivered
16026,253,2024-10-31,433.5,pending
16027,1072,2024-09-18,377.29,delivered
16028,880,2025-08-25,375.94,shipped
16029,179,2025-05-15,147.2,refunded
16030,1832,2025-02-28,278.3,delivered
16031,273,2025-09-14,167.51,pending
16032,924,2024-11-14,108.73,cancelled
16033,1865,2026-09-15,354.78,cancelled
16034,1002,2024-12-21,242.57,pending
16035,1917,2025-03-30,464.23,delivered
16036,1986,2025-07-06,396.33,refunded
16037,1572,2025-08-11,271.9,refunded
16038,1241,2026-06-14,108.45,cancelled
16039,1813,2025-01-14,186.52,shipped
16040,1005,2026-04-28,27.64,shipped
16041,654,2024-12-11,86.24,refunded
16042,1628,2024-10-31,308.5,shipped
16043,1626,2025-07-23,108.83,shipped
16044,876,2025-05-30,373.98,shipped
16045,1388,2025-09-30,146.62,cancelled
16046,914,2025-03-06,340.49,shipped
16047,425,2025-04-10,325.44,shipped
16048,1102,2025-11-25,222.94,pending
16049,825,2025-03-23,378.43,shipped
16050,319,2025-05-26,187.98,cancelled
16051,420,2025-10-26,152.2,cancelled
16052,1209,2026-08-13,103.48,delivered
16053,382,2026-03-27,414.64,refunded
16054,1830,2025-11-12,471.69,delivered
16055,1992,2026-07-11,332.41,pending
16056,1795,2025-06-05,303.2,pending
16057,811,2026-02-22,109.31,cancelled
16058,124,2025-06-25,482.58,refunded
16059,1682,2024-12-09,145.17,refunded
16060,1617,2025-05-12,166.62,refunded
16061,1137,2025-09-01,372.19,pending
16062,1461,2026-05-25,81.97,refunded
